call_id,rep_id,prescriber_id,call_date,feedback_score,territory_id
22477,REP0412,DOC01877,2025-06-07,1.0,70
22478,REP0460,DOC02636,2026-04-21,2.0,6
22480,REP0186,DOC04131,2025-06-20,6.0,49
22481,REP0032,DOC01614,2025-12-24,6.0,2
22482,REP0063,DOC04471,2025-06-01,3.0,58
22483,REP0499,DOC02101,2026-04-21,4.0,11
22484,REP0349,DOC00809,2025-08-04,9.0,45
22485,REP0301,DOC04612,2026-04-08,2.0,5
22486,REP0309,DOC00514,2026-03-06,5.0,69
22487,REP0189,DOC02339,2026-04-07,5.0,31
22489,REP0411,DOC01897,2025-06-16,9.0,21
22490,REP0026,DOC02701,2025-11-05,4.0,1
22491,REP0387,DOC01139,2026-04-21,2.0,25
22492,REP0346,DOC00124,2025-11-01,10.0,34
22493,REP0039,DOC01903,2026-05-05,5.0,33
22494,REP0193,DOC01627,2026-01-11,7.0,16
22495,REP0163,DOC01585,2026-02-19,7.0,62
22496,REP0053,DOC03459,2025-09-22,7.0,12
22498,REP0174,DOC04761,2026-03-06,3.0,45
22499,REP0196,DOC01406,2026-03-05,7.0,12
22500,REP0211,DOC03294,2025-06-16,6.0,64
22502,REP0188,DOC01245,2026-04-02,8.0,15
22503,REP0390,DOC00199,2025-05-24,5.0,25
22504,REP0308,DOC04083,2025-06-24,7.0,17
22505,REP0457,DOC02131,2026-05-12,3.0,77
22506,REP0331,DOC03285,2026-01-13,1.0,50
22507,REP0214,DOC01331,2026-03-19,7.0,17
22508,REP0495,DOC03797,2026-04-04,3.0,22
22509,REP0329,DOC04474,2026-02-02,7.0,27
22511,REP0171,DOC00983,2025-06-27,9.0,44
22512,REP0122,DOC03133,2025-11-17,10.0,17
22513,REP0458,DOC04443,2026-03-09,1.0,3
22514,REP0418,DOC03599,2025-06-26,9.0,24
22515,REP0159,DOC02600,2025-05-25,2.0,39
22516,REP0086,DOC01345,2025-08-02,2.0,13
22517,REP0302,DOC04841,2025-08-17,2.0,29
22519,REP0002,DOC04929,2026-01-26,7.0,76
22520,REP0133,DOC03312,2025-12-09,1.0,29
22521,REP0302,DOC03134,2025-08-12,10.0,29
22522,REP0079,DOC04829,2026-03-11,1.0,12
22523,REP0147,DOC00429,2026-04-01,7.0,54
22524,REP0166,DOC02299,2025-08-02,10.0,56
22525,REP0315,DOC02465,2025-10-08,1.0,43
22527,REP0238,DOC00577,2025-09-03,7.0,59
22528,REP0328,DOC03263,2025-09-09,2.0,67
22529,REP0276,DOC00550,2025-09-17,6.0,65
22530,REP0204,DOC04863,2025-11-03,10.0,36
22531,REP0452,DOC04553,2025-06-13,3.0,14
22532,REP0053,DOC01293,2025-10-24,8.0,12
22533,REP0486,DOC02292,2025-08-03,3.0,78
22534,REP0107,DOC04376,2025-10-06,5.0,57
22535,REP0055,DOC00804,2025-07-12,3.0,2
22536,REP0246,DOC03220,2025-09-20,8.0,6
22537,REP0423,DOC01133,2026-04-10,10.0,40
22541,REP0015,DOC04195,2026-02-16,4.0,48
22542,REP0001,DOC01579,2026-01-23,4.0,67
22543,REP0351,DOC00852,2026-05-07,5.0,73
22544,REP0137,DOC01128,2025-09-04,7.0,65
22545,REP0151,DOC03265,2026-03-21,3.0,39
22546,REP0180,DOC04723,2025-11-09,6.0,36
22547,REP0410,DOC04142,2026-01-01,5.0,22
22548,REP0232,DOC00574,2025-05-21,10.0,65
22550,REP0487,DOC01222,2025-07-09,10.0,75
22551,REP0188,DOC03994,2026-02-21,5.0,15
22552,REP0018,DOC04125,2026-04-04,5.0,23
22555,REP0487,DOC00634,2025-11-20,6.0,75
22556,REP0206,DOC00869,2026-03-09,1.0,58
22557,REP0186,DOC04984,2026-01-17,7.0,49
22558,REP0065,DOC01361,2026-01-27,2.0,29
22559,REP0333,DOC04892,2025-12-16,6.0,51
22561,REP0207,DOC02346,2026-03-10,10.0,60
22562,REP0229,DOC03996,2025-09-23,8.0,30
22563,REP0069,DOC01479,2025-09-10,4.0,10
22564,REP0142,DOC03545,2025-06-08,7.0,36
22566,REP0174,DOC03149,2025-06-29,9.0,45
22567,REP0197,DOC00658,2025-12-09,6.0,74
22568,REP0331,DOC00245,2025-07-20,1.0,50
22569,REP0416,DOC03496,2026-04-24,8.0,62
22570,REP0307,DOC03765,2025-09-14,2.0,74
22571,REP0197,DOC00136,2025-12-01,7.0,74
22573,REP0271,DOC00884,2026-02-06,9.0,34
22574,REP0437,DOC03733,2026-03-25,10.0,75
22575,REP0199,DOC04652,2025-09-23,2.0,72
22576,REP0325,DOC00885,2025-05-16,10.0,56
22577,REP0478,DOC00983,2025-11-10,2.0,24
22578,REP0015,DOC02445,2026-02-27,9.0,48
22579,REP0286,DOC01221,2025-09-20,6.0,75
22580,REP0334,DOC00706,2025-09-04,3.0,19
22581,REP0408,DOC03902,2025-10-26,2.0,33
22582,REP0216,DOC02607,2025-06-25,1.0,33
22583,REP0035,DOC02274,2025-10-20,5.0,12
22584,REP0069,DOC01026,2025-05-31,1.0,10
22585,REP0396,DOC03284,2025-10-11,7.0,8
22586,REP0212,DOC01992,2025-12-21,3.0,27
22587,REP0046,DOC01317,2025-05-29,1.0,33
22588,REP0382,DOC03152,2025-12-11,4.0,74
22590,REP0248,DOC04694,2025-11-01,6.0,5
22591,REP0420,DOC01855,2026-03-05,8.0,9
22592,REP0085,DOC04104,2025-05-26,10.0,62
22593,REP0048,DOC01909,2026-01-17,5.0,74
22595,REP0067,DOC00427,2026-01-15,4.0,21
22596,REP0477,DOC02650,2026-02-02,3.0,15
22597,REP0438,DOC02327,2025-12-18,8.0,8
22598,REP0089,DOC00640,2025-10-01,7.0,49
22599,REP0219,DOC01204,2025-10-06,3.0,13
22600,REP0420,DOC04701,2025-05-21,10.0,9
22601,REP0052,DOC03766,2025-06-25,6.0,13
22602,REP0022,DOC02764,2025-06-26,1.0,52
22604,REP0099,DOC00146,2026-04-14,5.0,16
22607,REP0131,DOC01458,2026-02-12,4.0,66
22610,REP0496,DOC01074,2026-02-13,5.0,60
22611,REP0374,DOC02370,2026-03-21,5.0,7
22612,REP0039,DOC01523,2026-03-20,2.0,33
22613,REP0018,DOC03155,2025-07-12,5.0,23
22614,REP0105,DOC00536,2026-04-05,6.0,23
22615,REP0387,DOC03080,2025-09-14,1.0,25
22616,REP0146,DOC00761,2025-07-19,4.0,61
22617,REP0336,DOC00208,2026-05-05,9.0,5
22618,REP0224,DOC04911,2025-11-21,10.0,47
22620,REP0001,DOC03264,2025-11-16,5.0,67
22621,REP0117,DOC01998,2026-02-24,6.0,18
22622,REP0384,DOC04006,2025-09-12,5.0,57
22624,REP0436,DOC00026,2025-12-18,6.0,79
22625,REP0496,DOC00507,2025-09-05,8.0,60
22626,REP0012,DOC00861,2025-07-10,1.0,69
22627,REP0294,DOC04474,2025-10-20,3.0,51
22628,REP0341,DOC03028,2025-11-26,5.0,70
22630,REP0053,DOC03982,2025-06-07,9.0,12
22631,REP0269,DOC02851,2026-05-06,6.0,39
22632,REP0248,DOC00597,2026-02-12,8.0,5
22633,REP0128,DOC02020,2026-01-21,1.0,9
22634,REP0076,DOC03892,2026-05-09,4.0,23
22635,REP0269,DOC04462,2025-10-10,5.0,39
22637,REP0403,DOC03867,2025-12-15,1.0,64
22638,REP0403,DOC00169,2026-04-05,10.0,64
22639,REP0499,DOC01924,2025-08-03,6.0,11
22640,REP0454,DOC04972,2025-09-21,6.0,38
22641,REP0048,DOC04136,2025-07-10,3.0,74
22642,REP0199,DOC03310,2025-09-13,6.0,72
22643,REP0071,DOC00509,2025-06-29,10.0,24
22644,REP0412,DOC04077,2026-04-01,10.0,70
22645,REP0092,DOC00874,2025-05-18,8.0,19
22646,REP0403,DOC03843,2025-08-26,1.0,64
22647,REP0464,DOC00182,2026-03-25,5.0,23
22648,REP0209,DOC00007,2025-10-09,3.0,28
22649,REP0342,DOC04761,2025-10-22,7.0,1
22650,REP0339,DOC00408,2025-10-03,1.0,22
22651,REP0048,DOC01423,2026-01-25,8.0,74
22652,REP0029,DOC01615,2025-05-21,6.0,16
22654,REP0019,DOC00826,2025-10-29,8.0,10
22655,REP0495,DOC00096,2026-03-05,3.0,22
22656,REP0355,DOC03104,2026-01-02,6.0,63
22657,REP0047,DOC03340,2025-09-24,9.0,40
22658,REP0345,DOC02796,2026-02-09,10.0,46
22659,REP0060,DOC02441,2025-11-15,1.0,34
22661,REP0255,DOC00399,2025-05-22,4.0,74
22662,REP0404,DOC01262,2026-02-14,6.0,59
22664,REP0147,DOC01657,2026-01-10,8.0,54
22665,REP0298,DOC00808,2026-02-03,5.0,79
22666,REP0333,DOC03846,2025-09-26,8.0,51
22667,REP0239,DOC00767,2025-08-22,1.0,27
22668,REP0332,DOC04010,2025-10-13,10.0,61
22669,REP0433,DOC02235,2026-02-02,2.0,62
22670,REP0399,DOC02248,2026-03-27,8.0,41
22672,REP0324,DOC00295,2026-03-04,4.0,4
22673,REP0335,DOC00055,2025-10-23,2.0,21
22674,REP0209,DOC00643,2025-09-25,2.0,28
22675,REP0411,DOC00080,2025-12-21,6.0,21
22676,REP0075,DOC00640,2025-08-18,2.0,24
22677,REP0183,DOC01513,2025-12-08,5.0,57
22678,REP0087,DOC03803,2025-10-16,9.0,59
22679,REP0271,DOC02344,2026-02-25,4.0,34
22680,REP0180,DOC04044,2025-06-04,6.0,36
22681,REP0415,DOC03907,2026-04-23,4.0,75
22682,REP0245,DOC04835,2026-03-12,8.0,55
22683,REP0346,DOC04269,2025-11-14,7.0,34
22684,REP0007,DOC00899,2026-05-13,1.0,29
22685,REP0269,DOC03325,2026-01-24,10.0,39
22686,REP0438,DOC03999,2025-06-10,10.0,8
22687,REP0013,DOC04632,2026-02-16,2.0,76
22688,REP0500,DOC01513,2025-08-12,10.0,14
22690,REP0226,DOC02816,2026-04-26,9.0,66
22691,REP0266,DOC02487,2025-10-16,10.0,32
22692,REP0242,DOC01313,2025-12-20,10.0,33
22693,REP0380,DOC02022,2025-05-13,1.0,64
22694,REP0180,DOC03251,2026-01-18,6.0,36
22695,REP0421,DOC04193,2025-09-04,10.0,3
22696,REP0180,DOC04810,2025-06-05,3.0,36
22697,REP0126,DOC00030,2026-03-14,5.0,40
22698,REP0499,DOC00994,2026-03-18,7.0,11
22699,REP0283,DOC01287,2026-04-22,5.0,79
22700,REP0418,DOC00864,2026-01-02,4.0,24
22701,REP0356,DOC03804,2026-01-08,6.0,48
22702,REP0190,DOC04949,2025-11-17,1.0,1
22703,REP0016,DOC02579,2025-12-09,4.0,39
22704,REP0315,DOC01058,2025-09-04,3.0,43
22705,REP0021,DOC02288,2025-10-23,3.0,34
22706,REP0016,DOC00596,2025-05-21,1.0,39
22708,REP0463,DOC02362,2025-07-11,4.0,5
22709,REP0269,DOC03221,2025-07-07,8.0,39
22711,REP0182,DOC01002,2025-06-16,4.0,20
22712,REP0069,DOC00157,2025-08-17,1.0,10
22713,REP0411,DOC02953,2026-04-01,8.0,21
22714,REP0052,DOC03304,2025-12-12,10.0,13
22715,REP0065,DOC01231,2026-01-20,1.0,29
22717,REP0414,DOC01950,2025-05-25,10.0,4
22718,REP0407,DOC04601,2026-05-05,3.0,70
22719,REP0335,DOC00544,2025-08-22,6.0,21
22720,REP0228,DOC01576,2025-11-10,7.0,56
22721,REP0467,DOC01100,2025-08-02,2.0,2
22722,REP0222,DOC04744,2026-03-09,3.0,6
22723,REP0272,DOC00292,2025-06-14,5.0,54
22724,REP0439,DOC01434,2025-05-17,1.0,26
22726,REP0218,DOC02641,2025-07-17,5.0,29
22728,REP0459,DOC00731,2025-08-11,5.0,33
22729,REP0308,DOC00218,2026-03-29,1.0,17
22730,REP0173,DOC01486,2026-04-09,9.0,32
22731,REP0056,DOC03849,2025-07-23,1.0,35
22733,REP0438,DOC00246,2026-05-03,4.0,8
22734,REP0009,DOC04990,2026-04-25,5.0,69
22735,REP0497,DOC00404,2026-02-04,4.0,64
22736,REP0401,DOC03761,2026-01-25,9.0,52
22737,REP0283,DOC04599,2025-09-05,2.0,79
22738,REP0293,DOC04480,2026-03-21,7.0,79
22739,REP0022,DOC02081,2026-05-10,5.5,52
22740,REP0072,DOC04498,2025-12-08,5.0,64
22741,REP0451,DOC01449,2025-05-18,4.0,1
22743,REP0355,DOC03960,2025-06-20,9.0,63
22744,REP0480,DOC00269,2025-11-29,1.0,35
22745,REP0328,DOC01777,2025-08-11,10.0,67
22746,REP0172,DOC00113,2025-11-05,8.0,45
22747,REP0123,DOC03913,2025-12-25,8.0,7
22748,REP0091,DOC01345,2026-05-06,1.0,61
22749,REP0224,DOC03112,2026-04-08,9.0,47
22750,REP0292,DOC04461,2025-10-19,3.0,30
22751,REP0354,DOC00206,2025-11-01,6.0,56
22752,REP0252,DOC01910,2026-04-24,8.0,53
22754,REP0479,DOC01259,2025-11-16,9.0,38
22755,REP0298,DOC04203,2025-07-02,5.0,79
22756,REP0367,DOC02645,2026-01-19,4.0,28
22757,REP0256,DOC01760,2025-08-06,6.0,17
22758,REP0013,DOC03486,2025-06-08,9.0,76
22759,REP0440,DOC00040,2025-12-21,7.0,51
22760,REP0335,DOC03677,2025-11-26,10.0,21
22761,REP0118,DOC03969,2026-02-10,5.0,76
22763,REP0178,DOC03937,2025-11-13,8.0,80
22764,REP0461,DOC03060,2026-01-29,6.0,50
22765,REP0308,DOC02354,2025-07-26,6.0,17
22766,REP0500,DOC01770,2025-09-10,9.0,14
22767,REP0161,DOC02091,2026-01-01,9.0,3
22769,REP0409,DOC04028,2025-09-05,2.0,53
22770,REP0368,DOC03989,2026-05-01,4.0,78
22771,REP0314,DOC02625,2025-08-07,9.0,77
22772,REP0168,DOC01618,2026-04-22,3.0,38
22773,REP0087,DOC00149,2026-04-01,6.0,59
22774,REP0422,DOC02119,2025-12-04,1.0,31
22775,REP0003,DOC02369,2026-03-04,8.0,26
22776,REP0372,DOC03863,2025-07-15,7.0,59
22777,REP0016,DOC02492,2026-04-26,10.0,39
22778,REP0130,DOC01922,2025-08-14,3.0,27
22779,REP0023,DOC02815,2026-05-09,6.0,10
22780,REP0098,DOC01808,2025-06-23,4.0,52
22781,REP0158,DOC00458,2025-10-09,1.0,61
22782,REP0239,DOC01876,2026-03-13,9.0,27
22783,REP0010,DOC00688,2025-09-23,8.0,47
22784,REP0321,DOC04889,2025-11-11,8.0,16
22785,REP0022,DOC01220,2025-07-29,8.0,52
22786,REP0308,DOC04188,2026-02-11,9.0,17
22787,REP0367,DOC02287,2025-07-11,3.0,28
22788,REP0184,DOC01095,2025-12-23,7.0,18
22789,REP0417,DOC03547,2025-12-01,1.0,62
22790,REP0217,DOC03619,2026-01-28,1.0,77
22791,REP0214,DOC02967,2026-04-16,8.0,17
22792,REP0336,DOC04752,2026-02-19,7.0,5
22793,REP0158,DOC04404,2025-12-24,9.0,61
22794,REP0210,DOC02715,2025-11-24,6.0,41
22795,REP0408,DOC03774,2026-04-06,9.0,33
22796,REP0133,DOC00774,2025-08-27,8.0,29
22797,REP0053,DOC01127,2025-08-09,1.0,12
22798,REP0229,DOC04376,2025-07-08,8.0,30
22799,REP0183,DOC02803,2025-11-21,10.0,57
22800,REP0023,DOC02647,2026-04-09,5.0,10
22801,REP0106,DOC02759,2026-03-17,9.0,16
22802,REP0091,DOC04701,2025-07-01,9.0,61
22803,REP0119,DOC01205,2025-06-20,1.0,9
22804,REP0460,DOC02083,2025-11-15,3.0,6
22805,REP0138,DOC01530,2026-01-14,3.0,17
22806,REP0482,DOC00610,2025-06-27,5.0,69
22807,REP0120,DOC03731,2025-11-09,10.0,74
22808,REP0161,DOC04574,2025-07-21,6.0,3
22809,REP0208,DOC01747,2025-06-01,8.0,50
22810,REP0349,DOC00466,2025-06-09,3.0,45
22812,REP0338,DOC03194,2025-11-19,6.0,61
22813,REP0155,DOC01333,2026-02-18,7.0,58
22814,REP0263,DOC01150,2025-11-16,7.0,4
22815,REP0356,DOC03577,2026-03-20,8.0,48
22816,REP0155,DOC03776,2025-07-01,5.0,58
22817,REP0330,DOC01960,2025-05-14,6.0,32
22818,REP0394,DOC03127,2025-05-17,6.0,18
22819,REP0459,DOC02422,2026-04-30,9.0,33
22820,REP0313,DOC03595,2026-05-12,9.0,66
22821,REP0286,DOC00240,2025-11-03,3.0,75
22822,REP0259,DOC00820,2025-08-22,5.0,1
22823,REP0157,DOC03296,2025-12-03,7.0,72
22824,REP0014,DOC02586,2025-09-13,1.0,16
22826,REP0339,DOC00048,2025-12-10,7.0,22
22827,REP0409,DOC00813,2026-04-24,3.0,53
22828,REP0394,DOC04583,2025-12-29,6.0,18
22829,REP0335,DOC03008,2026-02-10,8.0,21
22830,REP0220,DOC01614,2026-04-07,8.0,46
22831,REP0232,DOC04984,2026-03-21,8.0,65
22832,REP0433,DOC01483,2025-11-12,1.0,62
22833,REP0294,DOC00035,2026-03-16,3.0,51
22834,REP0455,DOC01600,2025-12-07,5.0,37
22835,REP0142,DOC02913,2026-01-31,6.0,36
22836,REP0251,DOC01545,2026-01-04,3.0,23
22837,REP0414,DOC03769,2026-03-05,7.0,4
22838,REP0296,DOC04641,2025-07-11,6.0,52
22839,REP0140,DOC00905,2025-06-13,6.0,45
22841,REP0498,DOC03341,2025-07-22,10.0,72
22842,REP0142,DOC00152,2025-09-16,6.0,36
22843,REP0129,DOC00060,2025-06-21,10.0,50
22844,REP0324,DOC02327,2026-03-31,5.0,4
22845,REP0305,DOC03739,2026-02-26,3.0,56
22846,REP0018,DOC03692,2026-01-06,1.0,23
22847,REP0243,DOC04413,2025-07-28,9.0,1
22848,REP0164,DOC03372,2025-06-21,8.0,63
22849,REP0320,DOC02970,2025-06-02,6.0,75
22850,REP0096,DOC02008,2025-06-04,7.0,28
22851,REP0028,DOC01136,2025-08-10,2.0,4
22852,REP0476,DOC04037,2025-06-02,6.0,75
22855,REP0456,DOC02555,2025-07-08,1.0,11
22856,REP0025,DOC03069,2026-03-02,2.0,58
22857,REP0175,DOC03807,2025-05-25,9.0,61
22858,REP0404,DOC01717,2025-12-10,6.0,59
22859,REP0161,DOC01488,2025-09-11,5.0,3
22860,REP0030,DOC00739,2025-09-11,9.0,24
22861,REP0165,DOC04815,2025-08-05,7.0,25
22862,REP0208,DOC04322,2025-06-10,7.0,50
22863,REP0437,DOC02441,2025-09-22,5.0,75
22864,REP0473,DOC00829,2026-01-21,5.0,73
22865,REP0102,DOC00088,2025-09-28,3.0,25
22867,REP0106,DOC03606,2025-09-08,6.0,16
22868,REP0330,DOC02534,2026-04-26,6.0,32
22869,REP0069,DOC03143,2025-10-19,7.0,10
22870,REP0008,DOC02476,2026-05-05,6.0,78
22871,REP0123,DOC00316,2025-11-27,6.0,7
22873,REP0101,DOC00551,2025-09-05,6.0,12
22874,REP0001,DOC02473,2025-06-01,3.0,67
22875,REP0351,DOC04483,2026-01-28,8.0,73
22876,REP0007,DOC00965,2026-03-11,6.0,29
22877,REP0318,DOC02187,2025-07-30,3.0,55
22878,REP0111,DOC04228,2025-10-02,8.0,58
22879,REP0343,DOC04513,2026-01-27,1.0,5
22880,REP0186,DOC00557,2026-02-23,1.0,49
22881,REP0216,DOC03476,2025-12-29,5.0,33
22882,REP0462,DOC01331,2025-08-15,4.0,10
22883,REP0343,DOC03911,2025-10-04,7.0,5
22884,REP0123,DOC01444,2025-09-10,5.0,7
22886,REP0008,DOC02379,2026-04-06,6.0,78
22888,REP0136,DOC02736,2025-08-03,5.0,8
22889,REP0387,DOC03613,2025-10-31,8.0,25
22890,REP0383,DOC03370,2025-05-27,9.0,39
22891,REP0186,DOC03682,2026-03-01,2.0,49
22892,REP0127,DOC03259,2025-12-17,3.0,42
22894,REP0372,DOC02936,2025-08-02,2.0,59
22895,REP0452,DOC03914,2025-10-02,6.0,14
22896,REP0049,DOC02499,2025-10-20,7.0,43
22897,REP0166,DOC01760,2026-05-07,5.0,56
22898,REP0386,DOC04716,2025-08-02,4.0,44
22899,REP0127,DOC04988,2025-10-30,2.0,42
22901,REP0302,DOC02688,2025-07-27,8.0,29
22903,REP0177,DOC03608,2025-10-31,4.0,21
22904,REP0203,DOC00922,2025-05-24,6.0,8
22905,REP0157,DOC04643,2025-09-20,4.0,72
22907,REP0219,DOC03717,2025-11-15,6.0,13
22908,REP0486,DOC01935,2025-07-25,9.0,78
22909,REP0285,DOC00618,2025-09-13,7.0,66
22910,REP0289,DOC02830,2025-11-07,7.0,64
22911,REP0028,DOC02469,2025-12-28,7.0,4
22912,REP0351,DOC01810,2025-08-31,4.0,73
22913,REP0083,DOC00972,2026-04-14,10.0,30
22914,REP0112,DOC01987,2025-10-04,7.0,39
22915,REP0154,DOC01640,2025-08-06,9.0,13
22916,REP0370,DOC00174,2025-08-24,4.0,26
22917,REP0029,DOC00580,2025-09-27,9.0,16
22918,REP0395,DOC03574,2025-10-24,1.0,34
22919,REP0489,DOC00474,2025-10-10,3.0,34
22920,REP0480,DOC03902,2025-08-22,1.0,35
22921,REP0213,DOC02327,2025-10-07,3.0,63
22922,REP0102,DOC00216,2026-02-21,5.0,25
22923,REP0418,DOC04606,2025-12-29,5.0,24
22924,REP0360,DOC04691,2026-04-19,5.0,1
22925,REP0214,DOC03123,2026-03-18,1.0,17
22926,REP0304,DOC00769,2026-04-11,4.0,10
22927,REP0155,DOC01101,2025-10-28,6.0,58
22928,REP0380,DOC04525,2026-02-28,5.0,64
22929,REP0200,DOC01113,2025-07-15,4.0,76
22930,REP0168,DOC04858,2026-01-20,6.0,38
22932,REP0159,DOC01760,2025-11-11,2.0,39
22933,REP0193,DOC00517,2025-06-25,4.0,16
22934,REP0167,DOC03473,2026-04-11,4.0,33
22935,REP0226,DOC04144,2025-11-28,8.0,66
22936,REP0367,DOC01740,2025-09-11,6.0,28
22938,REP0280,DOC00275,2025-09-16,5.0,17
22939,REP0476,DOC01083,2025-08-27,3.0,75
22940,REP0498,DOC02229,2025-10-02,5.0,72
22941,REP0452,DOC04567,2026-01-09,2.0,14
22942,REP0466,DOC00679,2026-02-18,4.0,44
22943,REP0221,DOC00895,2026-01-17,9.0,35
22944,REP0023,DOC03845,2025-08-29,7.0,10
22945,REP0485,DOC01448,2025-08-17,9.0,50
22946,REP0189,DOC00100,2025-09-12,1.0,31
22947,REP0411,DOC03974,2025-07-14,10.0,21
22948,REP0272,DOC03908,2026-02-18,7.0,54
22949,REP0429,DOC04632,2026-02-13,4.0,4
22950,REP0027,DOC00032,2025-06-12,4.0,69
22951,REP0457,DOC01581,2025-05-22,1.0,77
22952,REP0389,DOC02467,2025-12-16,8.0,13
22953,REP0443,DOC03510,2025-06-03,7.0,5
22955,REP0210,DOC01002,2026-03-17,8.0,41
22957,REP0198,DOC04833,2025-12-16,10.0,16
22958,REP0491,DOC03018,2025-11-02,3.0,35
22959,REP0471,DOC01837,2026-01-26,5.0,65
22961,REP0218,DOC01956,2026-03-01,4.0,29
22962,REP0056,DOC04677,2025-11-27,6.0,35
22963,REP0383,DOC04304,2026-04-03,5.0,39
22964,REP0499,DOC03316,2025-08-01,2.0,11
22965,REP0487,DOC03961,2026-04-18,7.0,75
22967,REP0394,DOC01585,2026-04-14,2.0,18
22968,REP0463,DOC00026,2026-04-28,10.0,5
22969,REP0038,DOC04607,2025-11-29,2.0,33
22970,REP0468,DOC02021,2025-10-03,2.0,13
22972,REP0198,DOC03179,2026-03-27,6.0,16
22973,REP0432,DOC00855,2025-07-07,4.0,51
22974,REP0009,DOC00834,2026-01-02,5.0,69
22975,REP0499,DOC00317,2025-10-29,2.0,11
22976,REP0178,DOC04418,2026-04-28,6.0,80
22977,REP0325,DOC04320,2026-05-03,1.0,56
22978,REP0176,DOC02667,2026-01-11,5.0,47
22979,REP0423,DOC01086,2025-11-29,6.0,40
22980,REP0467,DOC03864,2025-11-16,1.0,2
22982,REP0084,DOC04961,2025-07-08,1.0,17
22984,REP0242,DOC00589,2025-06-12,9.0,33
22985,REP0316,DOC00678,2025-11-25,4.0,75
22986,REP0155,DOC01850,2025-10-04,7.0,58
22987,REP0221,DOC04766,2025-11-24,5.0,35
22988,REP0135,DOC01310,2025-12-21,9.0,38
22989,REP0188,DOC01591,2025-08-11,5.0,15
22991,REP0067,DOC04262,2026-04-08,6.0,21
22992,REP0069,DOC02597,2025-12-03,1.0,10
22994,REP0077,DOC03974,2025-11-22,2.0,62
22995,REP0400,DOC00837,2025-07-19,7.0,6
22996,REP0374,DOC01066,2025-09-01,4.0,7
22998,REP0487,DOC03046,2025-11-24,3.0,75
22999,REP0283,DOC04432,2026-02-25,7.0,79
23000,REP0246,DOC04062,2025-12-22,5.0,6
23001,REP0237,DOC04702,2025-07-08,2.0,63
23002,REP0252,DOC01960,2026-04-07,1.0,53
23003,REP0417,DOC01716,2025-06-15,10.0,62
23004,REP0207,DOC04888,2025-10-02,10.0,60
23005,REP0341,DOC00021,2025-08-30,5.0,70
23006,REP0108,DOC02228,2025-11-11,3.0,39
23007,REP0209,DOC02407,2025-11-17,7.0,28
23008,REP0311,DOC00133,2025-10-13,9.0,6
23009,REP0308,DOC00676,2026-01-25,4.0,17
23010,REP0293,DOC00627,2025-08-01,9.0,79
23011,REP0113,DOC00790,2025-06-22,6.0,14
23012,REP0376,DOC00991,2025-11-10,1.0,23
23013,REP0015,DOC03457,2025-09-09,6.0,48
23014,REP0340,DOC00796,2026-02-05,7.0,21
23015,REP0083,DOC04248,2026-05-13,3.0,30
23016,REP0065,DOC01599,2025-10-24,2.0,29
23017,REP0452,DOC03923,2025-08-08,1.0,14
23018,REP0003,DOC02033,2025-11-15,9.0,26
23019,REP0456,DOC03161,2025-10-11,4.0,11
23020,REP0361,DOC01714,2026-02-17,4.0,8
23021,REP0236,DOC00330,2025-07-16,3.0,26
23022,REP0389,DOC03543,2025-11-15,1.0,13
23023,REP0393,DOC01697,2026-03-29,4.0,67
23024,REP0129,DOC02091,2026-02-06,10.0,50
23025,REP0247,DOC01491,2025-06-06,1.0,69
23026,REP0235,DOC03127,2025-10-07,8.0,11
23027,REP0030,DOC01075,2026-04-23,6.0,24
23028,REP0071,DOC03426,2025-05-23,2.0,24
23029,REP0470,DOC00677,2025-07-01,2.0,2
23030,REP0148,DOC01273,2026-01-06,7.0,39
23031,REP0093,DOC01351,2025-10-05,5.0,76
23032,REP0283,DOC01131,2025-08-24,2.0,79
23033,REP0217,DOC00177,2025-10-05,1.0,77
23034,REP0238,DOC04225,2025-11-01,2.0,59
23035,REP0227,DOC04004,2026-03-10,2.0,10
23036,REP0219,DOC03265,2025-06-16,5.0,13
23037,REP0319,DOC01118,2025-06-20,4.0,80
23038,REP0459,DOC01458,2026-04-13,5.0,33
23039,REP0337,DOC04192,2025-11-21,6.0,42
23040,REP0031,DOC00689,2026-02-04,8.0,80
23042,REP0403,DOC01802,2025-05-26,9.0,64
23044,REP0102,DOC01776,2026-01-06,6.0,25
23045,REP0093,DOC04908,2025-09-22,4.0,76
23046,REP0207,DOC03809,2025-11-29,4.0,60
23047,REP0446,DOC00365,2025-05-13,5.0,68
23049,REP0229,DOC00576,2026-02-01,1.0,30
23050,REP0421,DOC04918,2026-01-30,2.0,3
23051,REP0071,DOC03955,2026-01-06,4.0,24
23052,REP0342,DOC04777,2025-08-21,7.0,1
23053,REP0460,DOC00542,2026-03-13,2.0,6
23054,REP0136,DOC00937,2026-02-06,2.0,8
23055,REP0441,DOC04050,2025-05-29,4.0,45
23056,REP0466,DOC01374,2026-01-02,4.0,44
23057,REP0284,DOC02133,2025-06-08,9.0,14
23058,REP0338,DOC02546,2025-06-16,9.0,61
23059,REP0351,DOC02540,2025-05-15,5.0,73
23061,REP0215,DOC01754,2025-09-07,8.0,73
23062,REP0395,DOC01691,2025-12-05,6.0,34
23063,REP0399,DOC02550,2025-05-14,5.0,41
23064,REP0414,DOC01959,2025-10-13,1.0,4
